address,latitude,longitude
부산광역시 사하구 낙동대로 474 (하단동),0,0
부산광역시 부산진구 중앙대로 829 ,0,0
부산광역시 사상구 학감대로 161 금문산업(주 ),0,0
부산광역시 사상구 대동로 182,0,0
"부산광역시 사상구 학감대로 109-14(학장동), 신구덕우성APT 상가 456호",0,0
부산광역시 해운대구 중동1로19번길 24 고려 온천,0,0
부산광역시 해운대구 중동1로 41,0,0
부산광역시 해운대구 달맞이길62번길 23 ,0,0
"부산광역시 해운대구 해운대해변로 271 1층 102호(중동, 씨스타)",0,0
부산광역시 해운대구 대천로103번길 61 엘지아파트102호103호,0,0
부산광역시 해운대구 구남로 47 1층,0,0
부산광역시 해운대구 좌동순환로118 1282 주공2단지분산상가102~103호,0,0
부산광역시 해운대구 대천로 56 1274 한일아파트 109호,0,0
부산광역시 해운대구 해운대로 602 101호 ,0,0
부산시 해운대구 해운대로 724,0,0
부산광역시 해운대구 우동1로5-1 604-1,0,0
"부산광역시 북구 화명신도시로 209, 106호(금곡동, 화명뜨란채상가)",0,0
부산광역시 북구 양달로9번길 17 벽산강변타 운,0,0
부산시 북구 화명대로 119 (화명동),0,0
"부산광역시 북구 화명대로 16 제1층 제102호(화명동, 센츄리빌딩)",0,0
"부산광역시 북구 화명신도시로 133 1층 104호(화명동, 웨스트 포인트 빌딩)",0,0
부산광역시 강서구 화전산단5로 118번길 41 ,0,0
부산광역시 중구 중구로 160 2층,0,0
부산광역시 남구 용소로64번길 84(대연동) 민상빌,0,0
부산시 동래구 사직로 45 (사직동),0,0
부산시 동래구 사직로 45 (사직동),0,0
부산시 동래구 여고북로 102 (사직동),0,0
부산시 부산진구 부전로 66번길 34 (부전동),0,0
부산시 부산진구 신천대로 50번길 61 (부전동),0,0
부산광역시 강서구 유통단지1로49번길 6 와이엔제이빌딩 107호(대저2동),0,0
부산광역시 해운대구 센텀1로 9 롯데갤러리움센텀 E-105,0,0
부산광역시 해운대구 해운대로76번길 58(재송동),0,0
"부산광역시 사상구 새벽로 226,1층(괘법동) ",0,0
부산광역시 서구 송도해변로 133(암남동),0,0
부산광역시 해운대구 해운대로 1140-17 ,0,0
부산광역시 수영구 광안해변로 344번길 9-3(민락동),0,0
부산광역시 수영구 수영로 704번지,0,0
부산광역시 수영구 수영로 725번길 72(수영동),0,0
부산광역시 수영구 무학로 21번길72 (광안동) ,0,0
부산광역시 수영구 남천동로 108길 5 (남천동),0,0
부산광역시 수영구 수미로 50(수영동),0,0
부산 남구 문현동 수영로 26 대림시티프라자157호,0,0
부산시 연제구 과정로 225번길 9 (연산동),0,0
부산시 연제구 중앙대로 1118 (연산동),0,0
부산시 연제구 월드컵대로 109 (연산동),0,0
부산광역시 해운대구 반송순환로 141,0,0
부산광역시 부산진구 가야대로 719(당감동) ,0,0
부산시 동래구 충렬대로 107번길 19 (온천동),0,0
부산광역시 동래구 금강공원로 43 제1층(온천동),0,0
부산광역시 해운대구 해운대로452번길 동심아파트 1034호,0,0
부산광역시 해운대구 해운대로483번길 8-1 (우동) ,0,0
부산광역시 사하구 장평로 145번길 47(장림동),0,0
"부산광역시 사하구 하신중앙로 2(장림동,동원로얄듀크아파트)",0,0
부산광역시 기장군 장안읍 동해고속도로 26,0,0
부산광역시 금정구 중앙대로 1719번길 61(부곡동),0,0
부산광역시 해운대구 재송1로 34 ,0,0
부산광역시 사상구 백양대로494번길 37 지하1층 일부(주례동),0,0
부산광역시 중구 충장대로9번길 55 (중앙동4가),0,0
"부산시 부산진구 중앙대로 605 (범천동, 춘해병원)",0,0
부산광역시 사하구 낙동남로 1399 1층(동쪽)(하단동),0,0
"부산광역시 사상구 대동로 84(학쟁동), 학장무학아파트 상가 107 108호",0,0
부산광역시 영도구 태종로 727 ,0,0
"부산광역시 해운대구 해운대해변로221번길 16-1, 1층",0,0
"부산 해운대구 해운대해변로209번가길 7, 1층",0,0
"부산광역시 해운대구 해운대해변로 310, 1층 1호(중동,호텔마리안느)",0,0
"부산광역시 해운대구 해운대로 875 1층(좌동, 인제대학교해운대백병원)",0,0
부산광역시 해운대구 구남로 42-1 ,0,0
부산광역시 해운대구 센텀동로 51 ,0,0
부산광역시 해운대구 마린시티1로 137,0,0
부산광역시 해운대구 해운대해변로348 해운대비치베르빌101호,0,0
부산광역시 해운대구 마린시티3로 23 벽산오렌지프라자 136호,0,0
부산광역시 남구 신선로 168 (감만동),0,0
